COLLIER	19.11	59.979
YODER	19.12	60.170
DECKER	19.18	60.362
WHITAKER	19.19	60.553
CLAYTON	19.2	60.745
MORROW	19.27	60.938
CARSON	19.28	61.131
HOUSTON	19.29	61.324
SUMMERS	19.31	61.517
BASS	19.34	61.710
GREER	19.34	61.904
UNDERWOOD	19.35	62.097
WEISS	19.36	62.291
BRYAN	19.37	62.485
MEYERS	19.37	62.678
VALENZUELA	19.45	62.873
MORA	19.48	63.068
HOOVER	19.49	63.262
ARIAS	19.49	63.457
SHORT	19.49	63.652
FLOWERS	19.51	63.847
RANGEL	19.51	64.042
LOZANO	19.59	64.238
HOLLOWAY	19.68	64.435
NICHOLSON	19.71	64.632
SHAH	19.76	64.830
ROTH	19.76	65.027
BRIGGS	19.8	65.225
PETERSEN	19.83	65.424
WILKINS	19.88	65.623
NASH	19.9	65.822
MORTON	20.07	66.022
OLSEN	20.12	66.223
COCHRAN	20.12	66.425
BEIL	20.16	66.626
HESS	20.17	66.828
MCKENZIE	20.2	67.030
TREVINO	20.3	67.233
LAMB	20.31	67.436
SHAFFER	20.32	67.639
ALI	20.34	67.843
BAUTISTA	20.43	68.047
SHEPHERD	20.5	68.252
SANTANA	20.57	68.458
MERCADO	20.6	68.664
BURNETT	20.61	68.870
PINEDA	20.62	69.076
PATRICK	20.63	69.282
CAIN	20.66	69.489
BARRERA	20.68	69.696
DRAKE	20.73	69.903
CHARLES	20.75	70.110
BROCK	20.8	70.318
VILLARREAL	20.8	70.526
LANG	20.86	70.735
OWEN	20.89	70.944
BALLARD	20.89	71.153
STOKES	20.9	71.362
PRATT	20.91	71.571
ZAMORA	20.93	71.780
VILLANUEVA	20.98	71.990
MACIAS	21.1	72.201
MARSH	21.12	72.412
HOGAN	21.39	72.626
YATES	21.44	72.841
FLYNN	21.49	73.055
SPARKS	21.51	73.271
MCCORMICK	21.58	73.486
NORTON	21.6	73.702
VELAZQUEZ	21.61	73.918
LINDSEY	21.62	74.135
MCBRIDE	21.66	74.351
POPE	21.66	74.568
KRAMER	21.67	74.785
FRENCH	21.69	75.001
HARTMAN	21.73	75.219
LLOYD	21.76	75.436
MUELLER	21.76	75.654
MCGUIRE	21.81	75.872
ESCOBAR	21.83	76.090
MOODY	21.84	76.309
CONNER	21.89	76.528
BAUER	22.04	76.748
ANDRADE	22.05	76.969
GIBBS	22.06	77.189
COBB	22.08	77.410
SALAS	22.19	77.632
OROZCO	22.34	77.855
SUAREZ	22.38	78.079
BOWERS	22.38	78.303
BALL	22.39	78.527
TYLER	22.39	78.751
IBARRA	22.4	78.975
PATTON	22.47	79.199
FLOYD	22.53	79.425
CASEY	22.56	79.650
BUCHANAN	22.59	79.876
OSBORNE	22.65	80.103
GLOVER	22.67	80.329
HARRINGTON	22.7	80.556
PARSONS	22.82	80.785
FRANK	22.82	81.013
COLON	22.83	81.241
PERSON	22.85	81.470
NORMAN	22.95	81.699
STRICKLAND	22.97	81.929
LOGAN	23.02	82.159
CAMACHO	23.02	82.389
WATERS	23.03	82.619
SCHROEDER	23.04	82.850
MAXWELL	23.04	83.080
BARTON	23.13	83.312
CLARKE	23.15	83.543
GALLEGOS	23.18	83.775
WISE	23.27	84.008
TOWNSEND	23.51	84.243
INGRAM	23.51	84.478
HAMPTON	23.55	84.713
HAMMOND	23.57	84.949
FARMER	23.6	85.185
GALLAGHER	23.67	85.422
ROWE	23.69	85.659
FRANCO	23.71	85.896
SAUNDERS	23.71	86.133
VALENCIA	23.73	86.370
WOLF	23.74	86.607
GUERRA	23.75	86.845
ZHANG	23.77	87.083
HODGES	23.81	87.321
HUBBARD	23.85	87.559
SHERMAN	23.9	87.798
TATE	24.09	88.039
MACK	24.09	88.280
CANNON	24.1	88.521
MALONE	24.17	88.763
CASTANEDA	24.19	89.005
MULLINS	24.29	89.248
WU	24.31	89.491
HINES	24.31	89.734
TODD	24.33	89.977
MONTOYA	24.36	90.221
DELACRUZ	24.45	90.465
POTTER	24.47	90.710
HUANG	24.52	90.955
FISCHER	24.53	91.200
GOODWIN	24.56	91.446
WEBSTER	24.62	91.692
ROMAN	24.72	91.939
GOODMAN	24.79	92.187
BRADY	24.8	92.435
ADKINS	24.95	92.685
TRUJILLO	24.97	92.934
BLAKE	25.02	93.185
WALTON	25.04	93.435
BURGESS	25.06	93.686
REESE	25.06	93.936
NEWTON	25.12	94.187
GARNER	25.2	94.439
DOYLE	25.24	94.692
GROSS	25.26	94.944
MCGEE	25.27	95.197
HARMON	25.34	95.451
MCLAUGHLIN	25.36	95.704
CURRY	25.4	95.958
MANNING	25.41	96.212
GILL	25.41	96.466
CHRISTENSEN	25.47	96.721
STEVENSON	25.48	96.976
ROSALES	25.49	97.231
FITZGERALD	25.55	97.486
SERRANO	25.76	97.744
RODGERS	25.8	98.002
KHAN	25.82	98.260
RIVAS	25.83	98.518
CHAN	25.99	98.778
MOSS	26.07	99.039
SWANSON	26.07	99.300
QUINN	26.1	99.561
CALDERON	26.13	99.822
CROSS	26.29	100.085
CARDENAS	26.32	100.348
PACHECO	26.32	100.611
OCONNOR	26.42	100.875
BLAIR	26.45	101.140
GRIFFITH	26.53	101.405
PAUL	26.53	101.671
FRANCIS	26.55	101.936
RAMSEY	26.56	102.202
ROBBINS	26.57	102.467
LIU	26.57	102.733
DENNIS	26.61	102.999
OCHOA	26.67	103.266
BOWEN	26.72	103.533
BARBER	26.73	103.800
SHARP	26.78	104.068
CHANDLER	26.84	104.337
CUMMINGS	26.89	104.605
LIN	26.95	104.875
AGUIRRE	26.96	105.145
HIGGINS	27.05	105.415
HARDY	27.21	105.687
VELASQUEZ	27.24	105.960
SIMON	27.28	106.232
DANIEL	27.3	106.505
BALDWIN	27.37	106.779
FUENTES	27.46	107.054
SALINAS	27.51	107.329
KLEIN	27.62	107.605
CHANG	27.78	107.883
REEVES	27.79	108.161
ERICKSON	27.83	108.439
CERVANTES	27.85	108.717
SOLIS	27.85	108.996
ROBLES	27.95	109.275
LOVE	28.09	109.556
MCCARTHY	28.12	109.838
PAGE	28.13	110.119
LARA	28.16	110.400
FLETCHER	28.16	110.682
DAWSON	28.2	110.964
ZIMMERMAN	28.23	111.246
MANN	28.31	111.529
CABRERA	28.35	111.813
MCKINNEY	28.35	112.096
WARNER	28.4	112.380
WOLFE	28.45	112.665
THORNTON	28.47	112.950
BUSH	28.48	113.234
GRAVES	28.54	113.520
PHAM	28.59	113.806
LYONS	28.65	114.092
MILES	28.8	114.380
HORTON	28.88	114.669
HAYNES	29.15	114.961
BENSON	29.18	115.252
HAIL	29.24	115.545
LEON	29.28	115.838
HALE	29.36	116.131
TERRY	29.49	116.426
BARKER	29.55	116.722
DELEON	29.63	117.018
HOLT	29.67	117.315
BECKER	29.78	117.612
VAUGHN	29.85	117.911
STEELE	29.91	118.210
PARKS	30.03	118.510
MORAN	30.04	118.811
MCDANIEL	30.08	119.111
COHEN	30.2	119.413
WALTERS	30.3	119.716
DURAN	30.31	120.020
WATTS	30.39	120.323
JENNINGS	30.41	120.628
NORRIS	30.44	120.932
SCHWARTZ	30.53	121.237
SHELTON	30.69	121.544
FLEMING	30.74	121.852
RHODES	30.74	122.159
SUTTON	30.84	122.467
CARRILLO	30.89	122.776
GREGORY	30.98	123.086
LEONARD	31.01	123.396
NEAL	31.08	123.707
POWERS	31.18	124.019
FRAZIER	31.24	124.331
LOWE	31.28	124.644
AYALA	31.35	124.957
CRAIG	31.36	125.271
BYRD	31.5	125.586
MIRANDA	31.74	125.903
LAMBERT	31.76	126.221
BECK	31.79	126.539
CALDWELL	31.85	126.857
CHAMBERS	32.2	127.179
BATES	32.42	127.504
BARNETT	32.44	127.828
CAMPOS	32.58	128.154
HOPKINS	32.82	128.482
STANLEY	32.84	128.810
MOLINA	32.88	129.139
WADE	32.9	129.468
AVILA	32.99	129.798
KELLER	33.31	130.131
FIGUEROA	33.38	130.465
NAVARRO	33.84	130.803
BARRETT	33.94	131.143
JOSEPH	34.23	131.485
SCHNEIDER	34.34	131.829
DOUGLAS	34.39	132.172
CORTEZ	34.47	132.517
CURTIS	34.51	132.862
PEARSON	34.52	133.207
JUAREZ	34.56	133.553
NEWMAN	34.56	133.899
HOLLAND	34.76	134.246
MAY	35.02	134.596
BREWER	35.03	134.947
ACOSTA	35.06	135.297
DAVIDSON	35.23	135.650
MEJIA	35.28	136.002
LUNA	35.43	136.357
FOWLER	35.43	136.711
SCHULTZ	35.56	137.067
BOWMAN	35.6	137.423
WALSH	35.62	137.779
DAY	35.63	138.135
PADILLA	35.72	138.492
BANKS	35.88	138.851
LITTLE	35.91	139.210
YANG	35.95	139.570
PARK	36.17	139.931
MARQUEZ	36.45	140.296
FIELDS	36.45	140.660
LUCAS	36.51	141.026
ROJAS	36.76	141.393
WELCH	36.95	141.763
WEBER	37.1	142.134
WANG	37.25	142.506
FULLER	37.33	142.879
BURTON	37.47	143.254
GARRETT	37.53	143.629
MCCOY	37.54	144.005
LE	37.62	144.381
HANSON	37.68	144.758
REID	37.75	145.135
WONG	37.76	145.513
LI	37.9	145.892
HOWELL	37.98	146.272
ESPINOZA	38.02	146.652
SIMS	38.43	147.036
DEAN	38.66	147.423
WILLIAMSON	38.97	147.813
GILBERT	38.97	148.202
HARVEY	39.21	148.594
JENSEN	39.22	148.987
OLIVER	39.29	149.379
MONTGOMERY	39.31	149.773
BISHOP	39.53	150.168
VEGA	39.55	150.563
SINGH	39.58	150.959
LYNCH	39.9	151.358
OBRIEN	40.19	151.760
JACOBS	40.21	152.162
LAWSON	40.36	152.566
CARR	40.37	152.969
DOMINGUEZ	40.44	153.374
AUSTIN	40.58	153.780
CARLSON	40.87	154.188
FRANKLIN	40.89	154.597
MORRISON	41.06	155.008
MALDONADO	41.2	155.420
SANTIAGO	41.43	155.834
LARSON	41.56	156.250
BURKE	41.66	156.666
HARPER	42.19	157.088
VALDEZ	42.37	157.512
WHEELER	42.4	157.936
NUNEZ	42.49	158.361
GREENE	42.75	158.788
WATKINS	43.08	159.219
ORTEGA	43.14	159.651
ESTRADA	43.21	160.083
RIOS	43.32	160.516
CHAPMAN	43.37	160.950
GEORGE	43.6	161.386
GUERRERO	43.62	161.822
SANDOVAL	43.71	162.259
LAWRENCE	43.97	162.699
CARPENTER	44.04	163.139
WILLIS	44.12	163.580
CONTRERAS	44.13	164.021
RICHARDS	44.25	164.464
PENA	44.33	164.907
MATTHEWS	44.51	165.352
JOHNSTON	44.54	165.798
HOFFMAN	44.55	166.243
PERKINS	44.56	166.689
BERRY	45.02	167.139
DELGADO	45.08	167.590
RAY	45.15	168.041
ALVARADO	45.26	168.494
ANDREWS	45.36	168.948
RILEY	45.38	169.401
LANE	45.5	169.856
CARROLL	45.53	170.312
HUDSON	45.75	170.769
ARMSTRONG	45.78	171.227
DUNCAN	45.83	171.685
